housing_type,available_time,experience,has_children,has_other_pets,species,age,size,energy_level,good_with_children,good_with_pets,compatibility_score
1,7.46419830009849,1,0,0,0,9.940059450206334,2,5.437456448134136,1,1,100.0
1,1.4551730038742494,0,0,1,0,19.921538315931958,2,8.604166115813456,1,1,86.10974473105838
1,8.77978382499659,1,0,0,0,9.795719561225326,1,8.667187281564487,1,0,63.7302139505039
1,2.6918973947330525,1,1,1,1,4.395025287681347,2,6.045670666827484,0,0,12.008714723489188
0,9.82256060936615,1,0,1,0,10.149047934737133,0,3.9343836323421275,1,0,81.3843228233179
1,3.829030140372458,2,1,1,1,0.791911435981556,0,6.502963080906799,1,1,86.66175454188405
0,1.7788405873449964,0,1,1,1,18.095396028439026,0,7.621403545590395,0,0,0.0
0,3.517201113456523,0,1,0,1,16.371005023888824,0,4.116247843941262,1,0,73.75982506654482
1,4.401803286971932,0,0,1,0,14.516410413885694,1,4.762541692149254,0,0,47.48390985061716
0,0.6930777303829483,1,0,1,0,12.1965343088492,0,6.80616307377943,0,1,91.312036868901
2,5.782183812232895,2,1,0,1,11.596684673407262,0,8.766526061027465,0,0,30.955973239278105
1,5.976324398689004,0,1,1,1,19.934564281589257,0,7.910103781422749,0,1,38.83106932579352
0,7.389304553494722,1,1,0,0,5.559948680398758,0,0.22391369320348686,0,1,100.0
1,0.29169892290743293,2,0,1,2,15.593687307311558,1,1.2437234378458784,1,1,60.00303686921256
1,5.412382144338301,2,0,1,2,11.628095404273148,0,8.527781802855218,0,1,86.4481162035083
1,0.5290743327066438,0,0,1,2,19.517610875177706,2,8.338228280450336,1,1,82.67221149755662
0,7.011442199666535,0,1,1,0,16.55606366596505,2,3.888067831487092,1,0,61.871340304060936
2,0.5572798570098447,1,0,0,0,19.970502259791854,1,5.842779223576656,0,0,62.38892296291355
2,9.117278483416326,0,0,0,1,11.766499889248927,1,9.058449824286463,0,1,50.48952159484859
0,7.0208256688449655,1,1,0,0,4.090879150898701,1,9.115586810070964,1,1,83.00678473971463
1,5.0738976508515705,2,0,1,0,10.073740713894676,0,7.830928457608907,0,0,44.8589194441857
0,4.41503923281175,2,1,1,0,14.222222681011491,1,2.0958893835967896,1,1,100.0
0,1.3067263041326238,2,0,1,1,15.487207723631762,0,7.302828073539449,0,0,45.71259212970625
0,2.9099938956466307,2,1,0,1,0.010199780318871365,1,1.0109843234705662,0,0,55.475292936545976
1,8.689591050208962,0,0,1,2,10.100541770045881,2,8.939384594545691,0,1,91.06658296704991
0,9.044528115624939,0,1,0,2,4.704691599412931,2,1.4914880357871452,1,0,100.0
1,0.007477083705310639,1,0,0,0,17.498236665095767,0,6.6234864011145085,0,0,53.86421723212195
0,5.941363914775513,1,1,0,0,3.058108881004571,1,6.1024327425234866,0,0,38.822041192921425
2,7.193006090251136,1,1,1,1,13.329124991496668,2,7.7689965587958305,1,1,100.0
0,6.187469824576063,1,0,1,2,5.321243806498497,0,5.515775023584554,1,0,72.00435095065033
0,0.8167976486635398,1,0,1,2,7.1308428642854444,2,0.5956657537573218,1,0,14.365282716562009
2,2.177248987989022,2,1,1,2,18.811185215136895,1,7.058462540441491,0,0,4.0958595316583555
1,2.50340267381386,2,0,0,0,4.808962508161589,0,3.8315455883526797,1,1,72.30023222836866
1,8.317246313050896,2,1,0,0,1.9000552364586132,2,3.2028500121910985,1,1,100.0
0,4.631994363089205,1,1,1,0,1.3856980288845167,1,9.916735495337347,1,1,87.91133361129589
2,4.868282119412369,2,0,1,1,10.092302201989243,0,5.903997659597278,0,1,76.58863744783326
1,9.348930465545086,2,0,1,2,12.83422964568576,2,7.107190732694113,0,0,58.635976468416864
0,6.370858888547155,2,0,0,1,6.545872871417744,2,5.263261369356483,0,0,51.70287877931731
2,8.986677015526638,2,1,1,2,13.805194835861617,0,7.699726459516527,1,0,64.98334379092066
1,4.56508855341533,0,1,0,0,1.220674371464756,1,7.520727354999752,0,0,23.168384556918262
1,1.4943625851829423,1,0,0,1,17.146692898457538,0,6.571461156801605,0,1,51.69253613800443
2,9.299355940740856,1,1,0,1,16.331344194784755,2,9.977430614437768,1,1,100.0
2,4.587051156675383,0,1,0,0,19.70992542784171,2,4.597935340831377,0,1,52.40055012597734
2,1.8163142187882186,2,0,0,2,18.73009961803691,2,7.06192348298155,0,0,68.27108401643616
2,3.0239574030392227,2,1,0,2,7.123943278378562,1,7.977779628049182,1,1,81.22987433972843
0,0.5080258968894225,2,1,0,2,7.985507680311543,2,3.760347095945443,1,1,53.37053430282325
2,4.683005914563852,1,1,1,2,14.91929694956519,2,4.571750275536186,1,0,71.56202350211254
1,8.531281719102367,1,0,1,0,2.681655439099664,0,9.691672663905853,1,0,35.83938560781564
1,9.335804560066894,1,0,1,0,6.2802942048966965,2,0.3229101712660809,1,0,100.0
0,9.326022075036438,1,1,0,0,2.3708187395129654,0,3.352956539609143,1,1,100.0
1,1.2523002562874674,1,0,0,0,9.097728981456628,2,4.8621296233867,1,0,70.49561627197058
1,3.82053882511057,0,1,1,1,11.040085597706353,0,0.014649930691902346,1,1,100.0
2,0.2822875965070637,1,0,0,1,4.2232093992550475,0,8.991271010066118,0,1,37.089268497086216
1,8.551653449714728,2,1,0,1,0.5326337382821,0,2.862444002121587,0,0,61.05344719438013
0,3.587557620212738,1,1,0,0,14.387116635010461,0,2.577048321094443,0,1,57.08378319353645
2,6.311170278922348,0,1,0,2,0.4001032885233702,1,8.20326195353742,0,1,26.687518219957322
2,7.148984380772886,2,1,0,1,19.468052178567124,2,2.779832285024754,0,0,78.08150999578413
0,4.298446697431554,0,0,0,1,4.432145134847909,1,6.576225939020224,1,1,35.891323207246366
2,3.0644233655024298,2,1,0,0,13.278001842325821,2,8.215031439019592,1,1,89.62430852632407
2,9.622129101159446,1,1,0,2,8.695034524799784,0,7.924768477103724,1,1,94.91010424461929
0,9.644882250238542,0,0,0,2,1.193477206742144,2,7.819507374259289,0,0,42.66742129097353
2,2.894363680300219,2,0,0,2,9.443672132689349,0,0.8863756986523486,0,1,80.9868805508768
0,4.796250967444581,1,1,0,0,10.335212685935993,2,0.798469675723642,1,0,100.0
0,9.728441586600225,2,1,0,2,17.09366416185737,0,3.067700357373875,1,0,100.0
1,0.04868407655503226,0,0,1,1,14.646981392957958,2,0.3594788119601777,0,1,59.747942844899335
1,4.126782483791493,0,1,0,1,1.5860494950677273,2,5.0042973651926435,0,0,26.15592122225236
2,1.0045754968096843,0,1,0,1,4.1832536686453015,2,3.947820662702183,1,1,61.91120854834369
2,5.091579655626026,0,1,1,0,6.237753684298955,0,5.570259125431491,0,0,12.901198179684407
0,0.2466995454048715,1,1,1,2,2.3281537292963894,2,2.9878853866969046,0,0,0.0
2,4.068984313906279,2,1,1,0,9.137981418289812,0,4.85754002990427,1,1,100.0
0,2.206990747853351,1,1,0,2,19.68618381725071,1,3.3474476585905375,1,0,78.86021798969587
0,5.333083624587408,0,1,0,0,10.292255824755232,2,1.952080922233086,0,1,41.56591628039433
2,9.959936491006996,2,1,1,1,14.837643366463386,0,6.49366681137815,1,1,100.0
0,8.005361051267476,0,1,1,0,13.658755953986923,0,6.734359014991852,1,1,100.0
1,8.456420916244214,1,0,1,0,16.99822870184276,0,8.2923169274975,0,1,85.54275991566168
2,6.352649873590809,1,0,0,0,4.31446980931219,1,8.747517831537248,0,1,56.176688289183794
1,0.4155984827225856,1,0,0,1,15.076525233860565,0,7.0446190436791545,1,0,52.497033575211034
2,2.067976760441441,2,1,1,0,17.62710480611499,1,6.87498086697512,0,1,43.4768551767677
0,9.250645564470549,2,1,0,0,3.430196459604855,1,0.566756653364725,1,1,100.0
2,3.661131179287512,0,1,0,1,6.936044395760074,0,1.0977924145817153,1,1,82.38791181961204
1,1.0363672648079558,2,0,1,2,19.40203528663123,2,8.125627103908734,0,1,82.5136012780841
0,7.0240536586620195,2,0,1,0,15.61575691959585,1,2.3295126162363156,1,0,68.20988287567795
2,2.9945772393425463,1,1,1,1,5.651816650750647,0,3.55565060217083,0,0,14.75068284395645
2,2.688569129041717,0,0,0,0,11.27883539288974,1,1.4529735367587682,0,0,77.67163125974591
2,9.979774555582603,1,0,0,1,8.086522456989576,0,1.95151968574919,0,0,100.0
1,8.581389250266543,0,1,0,2,9.799303526542598,0,7.754172353702062,0,1,38.361312090872964
1,4.07937818367841,0,1,0,2,7.10332382781417,1,2.6185961951553827,1,1,93.5531458970868
2,9.80261207816499,2,0,0,0,5.586620370606812,0,4.4903496626419015,1,1,86.25493992917774
0,6.501132234192136,1,1,1,1,13.495260827828375,1,1.5167137305923928,1,1,100.0
0,7.420224518797602,2,0,0,2,15.57083630172235,0,6.779299063160986,0,1,79.1525014073212
1,0.3151304308221159,2,0,0,2,17.479142454946896,2,7.282697341334762,1,1,68.61289500430874
0,1.216052593480571,2,0,1,1,3.106599346363761,2,3.616923178987138,1,1,40.53874633655402
1,6.330851264962384,0,1,1,0,16.457110472904812,1,7.847466461227506,0,1,51.81558797419758
2,8.99023982649484,1,0,1,2,5.09601648954127,1,2.3990665192212646,0,1,100.0
1,6.237437260875956,1,0,1,2,8.546727798201012,1,6.919038621001561,1,1,83.14915415186518
1,1.3402489431899178,2,1,0,2,18.028873716984933,1,7.299645814204539,1,0,80.91788351316782
2,1.1576004624632463,0,1,0,0,9.090072019652041,2,9.686573777887762,0,0,38.996232866341074
0,8.441858958240816,1,0,1,2,3.941270680886324,1,2.3232166518671624,0,1,100.0
1,1.393023387079143,1,1,0,1,3.197373104742356,0,0.9371048004275273,0,1,29.216196517209784
1,5.2023196050402545,2,1,1,0,9.459675333042677,0,2.630354222897866,1,0,81.77772299717077
2,0.3711331996230227,0,0,0,2,15.253448479531082,1,1.2286219658211905,1,1,52.85868415234176
0,0.8066976739117737,2,1,0,1,19.944102879486024,0,1.6969430849430966,0,1,29.669732396679972
1,6.723482676428648,1,0,0,1,15.748172568618038,1,3.3411451185597443,0,1,86.75987796167124
2,6.891814104275166,0,1,1,0,17.54023917885707,0,4.1399074672200085,1,1,100.0
1,3.414694066084424,2,1,1,1,14.95664721869776,0,9.037242257513796,0,1,33.94471737871736
2,2.1560976524304474,1,0,0,0,17.90870201512212,1,1.9561577150002107,0,0,76.60525827725453
0,8.13710270757308,2,0,0,0,1.525870866278265,1,9.717589759212162,0,1,67.84307009225552
0,2.171032294698904,2,1,1,0,18.59863197963291,2,8.101532098961716,1,0,33.10335308712413
0,5.420270696663797,2,1,1,1,7.928123074513122,1,8.81471389893441,1,1,97.3933909145026
0,9.682088408629054,0,1,0,0,18.43228446560889,2,9.294439897402434,0,1,17.782709382338908
1,1.4785243786238378,1,0,0,0,1.5146567491895113,1,7.532411971411207,1,1,48.2799734828829
1,9.408762674947088,1,1,1,1,14.304859142422718,0,7.887798316170612,0,0,8.11604549872917
0,1.8289305306866865,1,0,0,0,14.71377497340409,2,4.378182966056196,1,0,44.18170776453862
0,5.674432080232296,1,1,1,2,19.938217785955455,0,5.104502346762439,1,1,100.0
0,3.7700771195874463,0,1,1,1,15.377105413796276,1,9.324854267666343,0,0,0.0
1,9.649286015018259,2,1,0,1,7.651474116312134,1,3.782559115526495,0,0,59.50826132672011
0,2.735420290019369,1,1,0,1,11.144971032370908,1,0.41947073064207197,1,0,100.0
0,3.9965800208575364,0,1,0,2,7.331018763331805,1,7.62754385474773,1,1,84.19704237489219
0,9.828601178554205,2,0,1,0,3.9203729060971626,2,5.731575117175184,0,0,41.229351860507165
2,5.364703911884732,0,0,1,1,4.9700465500454705,2,8.148759623433117,0,0,31.32944863372759
0,5.026301156212535,0,0,1,1,4.440210685486418,1,0.7555126661096212,0,0,54.73188104206526
2,2.577784882039913,1,1,0,1,10.976306603264259,0,6.212319904757898,0,1,29.3161271748654
2,7.013635603104414,1,0,0,2,18.123212690637867,2,2.47705887990758,0,0,88.50331723940178
0,0.14372951777777643,2,0,1,2,18.254532521767953,0,9.032685944944841,1,0,38.62383536960309
2,0.4951262970229353,2,1,1,2,1.0952755505165102,1,1.0990993974174568,0,1,33.62854814348446
0,5.993585871358027,1,1,0,0,1.5979880190378704,2,8.43069272725063,0,1,6.072837835830765
1,3.416745738184541,0,0,1,0,4.9023811434468705,2,0.8855425197191036,0,1,100.0
1,9.533163722009606,1,0,0,2,5.1011890493894985,2,0.25097355496998097,1,0,100.0
1,9.031906907227857,2,0,0,0,1.8977835047850222,0,2.350594300419223,1,1,100.0
1,7.1370625867670725,0,0,1,2,7.76926682346881,1,3.330445409266838,1,1,97.34073230404196
2,8.181455811278013,0,0,1,0,11.754507853825745,1,6.265287718118712,0,0,59.7876195822914
0,6.673318496676933,0,0,1,0,11.563244011989273,2,1.317245973610538,0,1,100.0
0,1.2558210271016068,1,0,1,2,10.868593625171854,2,4.373299335910749,1,0,0.6103627659014279
0,7.655433696892027,1,1,1,1,6.773438497749944,1,2.0426360210287378,1,1,100.0
1,2.101919687188464,2,0,0,1,14.129113706331612,0,8.553033215470633,0,1,57.335908715468626
1,3.234428551001968,0,1,1,0,16.529678819621427,2,0.4496650795130497,1,0,100.0
0,8.192342121024202,0,1,0,0,6.925485329548168,0,3.559377266885211,1,0,100.0
1,5.365256083934482,1,1,1,0,1.7107071859892398,0,6.313740799691089,0,0,0.0
0,8.599407141834092,2,0,1,0,5.92660502183713,1,9.13088178051939,1,0,45.415001372623024
0,2.130353198432642,2,0,1,0,2.7473730914980554,1,8.679934226938952,0,1,76.9838060551098
0,6.077784386068872,0,1,1,0,9.347174544543616,0,8.951919995171636,1,1,100.0
0,0.8379097254826162,1,0,1,2,3.1187030263215654,0,0.6285329368298209,1,0,43.150994333714046
0,6.430609935400296,0,0,1,1,9.256895153159546,1,8.409232614634595,0,1,61.801447466490316
0,7.6253403777553475,1,1,0,1,4.420057846492956,2,7.799125785441191,1,0,48.107558658598336
0,5.849308939787217,2,0,1,2,14.774622109248059,0,9.024316492756189,0,1,92.6535721404772
1,2.6623150149881027,0,1,1,2,0.5513648167169127,2,3.1157626725800136,1,0,63.913141449981566
0,0.3134266885886672,0,1,1,1,11.094926076638512,0,9.117651062733668,1,0,42.030503691740606
0,1.1944888396428577,0,1,1,1,3.389765498401134,1,4.026410850864478,0,0,0.0
1,6.223029790740262,2,1,0,0,0.01983728939254137,2,6.340996855258,0,0,63.272399825066714
1,9.344202168425138,0,0,0,1,17.38400176129614,1,4.241789912069983,1,1,70.5376153737279
1,2.065344039720064,2,1,0,0,13.430555756281352,0,4.276484305156512,0,0,38.71124365157462
0,7.350261491050988,1,0,0,0,1.978856441010468,1,5.466370187949016,0,0,70.49449110088275
2,8.664510632490416,2,0,0,1,13.281447353677112,2,3.559267096208225,0,1,99.7304365330511
2,5.208821784475111,1,0,0,0,12.23294665475197,1,7.927369942692357,0,1,65.50313873647323
1,6.692657958436578,2,0,1,0,9.467133740864067,2,6.3363873541523885,1,0,66.32882533120545
2,8.15015316676148,2,1,1,2,8.38516196851228,1,6.897557615389457,1,1,100.0
1,2.6067515774059355,0,1,0,1,17.741395258314697,1,2.310348002217636,0,1,25.181404520729824
0,2.9689567426804295,2,1,1,2,4.902960397949025,2,9.695752884813924,1,0,31.3425729597315
2,0.006275166284561706,0,1,1,0,7.966201140267666,2,6.601760977729654,1,0,66.92460096554565
0,9.630941308978025,1,1,1,0,6.582308257896545,2,1.9719586453039162,1,0,100.0
2,9.175448945963447,1,0,1,2,15.424020580732671,0,7.5049024347103375,1,1,88.35968142734018
0,7.645682637594303,0,1,1,2,18.32930612465079,1,1.737141032076227,1,1,100.0
2,0.7907602097664812,1,0,0,2,16.99563397480461,2,0.6338489629950839,1,1,74.26677995593424
0,4.475028896995081,2,0,0,0,15.95407860599537,0,5.275533961458343,0,0,78.58854192206952
0,1.0189175397155281,0,1,0,1,19.73579891140166,0,5.535239541623472,1,0,69.6797223526943
2,0.15920267262798604,0,0,0,0,13.942891008207702,2,1.8896557473159858,1,1,77.91849477444258
0,6.161829652125973,0,0,0,2,15.021075824270675,2,3.48378944292159,0,0,54.426038454556554
0,9.608294170801884,1,1,0,1,19.65605079410038,2,9.45769295678697,0,1,14.938266563734864
0,9.0286802343215,1,1,1,2,0.13981570798348164,0,2.8500323208748988,1,1,100.0
2,6.967548149354044,2,1,0,0,12.680967528727301,0,1.5556806076536867,1,0,100.0
2,0.9664058416487142,2,0,1,1,14.779430639065792,1,9.925619586654541,1,0,27.84953801549119
0,2.7416403767230015,0,1,1,1,18.356541075143898,0,3.0230553638046676,1,1,90.67065546627087
0,3.2005672688529097,2,1,0,0,17.676886083686856,2,6.802536731460787,0,0,4.806492355483197
2,7.631500577455612,1,0,0,2,16.839213624675885,1,2.3156018143926635,0,0,97.02500460850968
2,8.02249179235114,2,1,0,2,18.915825438834077,1,5.501211969863894,0,0,50.25582784626405
0,3.851061229899204,1,0,1,2,10.74758375827415,1,3.8628198660961557,0,0,40.52852436382317
0,4.178839966176096,2,0,0,0,0.13840191169653515,1,9.615792611591885,0,0,55.46458134219295
0,0.44509039276171336,1,1,0,2,0.22108797394019053,2,4.328058745504877,0,0,0.0
1,2.89136718418761,1,0,0,1,10.892781112357161,1,5.8417418418172415,1,1,54.672380687910646
2,4.5128517717764,2,0,1,2,8.705444777278826,2,9.447662659001471,1,0,35.54144373710278
1,1.1698304638525758,2,1,0,2,9.02490106730897,0,9.89234299937955,1,1,71.74356821831056
2,4.532674607550213,1,1,0,1,8.00809474420074,2,1.016583640049965,0,1,82.54241660373884
2,8.531758122578005,0,1,1,1,18.354516181824714,1,8.34320712042389,1,1,94.15154567252536
2,5.813210197250534,2,0,1,2,7.183407023395798,0,3.821164941872488,0,0,57.89964941227387
2,0.7892985503841232,1,0,1,1,17.124538835261664,0,5.948287062056128,0,1,70.52660107330054
2,1.9167131883027433,2,1,0,0,18.057295875832818,0,3.750480789552455,1,0,87.73739157114267
2,4.745443501585562,2,1,0,1,9.990035399979096,1,4.011162056547923,1,1,82.51666601698403
2,3.614871498218121,2,1,1,0,8.938760747301766,2,1.5885753598511154,1,1,100.0
1,3.5872701954609876,2,0,0,1,15.220412084308936,2,5.727664584278659,1,1,82.00103706446934
0,5.292674481435902,2,1,1,0,14.159430152797647,1,5.467159459447247,0,0,14.532271596438525
0,5.843959215894574,0,0,1,0,6.570702331924119,1,1.8935578853839985,1,1,100.0
1,7.968615702761911,0,1,1,2,2.0509625184929314,0,5.417304293339415,0,1,52.740116824729995
1,3.4096656346248464,0,0,1,1,5.297048003649607,2,9.73101882631086,0,0,38.7058521073459
1,8.054662830405867,1,0,1,1,2.6205701162459794,1,7.144085958537897,1,1,74.02485852550694
1,3.3861122911263255,0,1,0,1,5.894645515533828,1,4.809825595833519,0,1,12.925339180709283
2,0.5543298894123383,0,0,0,0,5.236431311615981,2,9.160839855813753,1,1,68.64111852697425
0,5.541876510047912,1,0,0,2,12.754228477734271,0,5.753143565053058,0,1,80.8967111335127
2,5.879023248948146,0,1,0,1,19.089920569095593,0,1.3504799872780338,0,1,45.424670963892524
0,9.3454024562186,2,1,1,2,13.714874646609672,0,5.475096478124564,0,1,58.880310675273876
0,7.260613260624744,0,0,0,2,18.532988161291392,2,1.809731153658678,1,0,86.15315240288379
1,9.177726524944395,0,0,1,0,15.682645172168868,1,7.675048387476743,1,1,92.53293298911447
2,9.083472102430095,0,0,1,1,14.557552441423464,1,9.671742142947084,1,0,27.115726694160035
1,6.045741102582421,2,1,0,2,8.281238804266827,1,3.6081858454333027,1,0,89.711404366084
2,5.277620653364475,2,0,0,1,6.495890057267372,1,4.349178801251945,0,0,61.18300301478706
0,5.574409671635999,2,0,1,1,16.925547449458385,2,4.214964668386301,1,0,23.205868248876524
1,9.783308076772478,2,1,0,1,18.107864658580105,0,2.852999757948819,0,1,72.5912872870091
1,7.7316769174695885,1,1,0,2,9.03764987301864,0,7.9417996487863105,1,1,84.36455660615748
0,1.0626590479239584,2,1,0,0,0.18126196373288828,0,6.177283327469959,0,0,42.46167446877212
0,7.784284067813999,2,1,0,0,15.850621178129408,0,0.6405155685655961,0,0,100.0
0,1.7053804889822588,2,1,1,2,5.701376809445833,1,8.388063350231356,0,1,36.03635725275989
1,4.473505490056256,2,0,1,1,0.19775730033841477,1,1.8708823115320727,0,1,99.68067874043643
2,2.1045967217653425,1,0,0,1,16.099771179522442,2,9.79151161709121,0,1,67.01589187057041
1,6.895830655332298,0,0,1,0,10.348283776337963,0,3.7666313900256574,0,0,57.29701952555615
2,8.773097361930356,0,1,1,2,13.704214926769382,1,6.164496471503238,1,0,66.27303629316029
1,2.9036188536668095,2,1,0,2,18.29379642288955,1,0.778236188960304,0,0,48.51258751177743
1,0.8201074120818763,2,1,0,0,10.823476602762108,1,3.4466327468835667,1,1,80.45955394199109
0,2.984930980749633,2,0,1,2,10.063881451579315,0,8.023539573607813,1,0,44.0344075524504
2,6.723618579321943,0,1,1,2,5.813242426965271,1,4.772084919532585,1,0,69.43276110918424
1,3.2876012755444997,0,1,1,0,6.103876688799053,0,9.046034835440228,0,1,43.46415439015147
1,2.781121675538034,2,1,0,0,15.930841320592917,0,5.751384410508072,0,1,32.23121128685557
0,1.8443519058426494,0,0,1,2,8.98058491171874,2,9.285721953957477,0,1,56.56591106039757
0,4.975164268744336,1,1,1,2,3.270524172162408,2,9.826099070125561,0,1,7.085639350950654
2,2.7594882815718758,2,1,0,0,1.8905752800099118,0,4.53894559518276,0,1,44.39340435632354
1,7.310103491394831,2,0,1,0,9.458402337235587,0,5.651565725778081,1,0,52.47869772999696
2,0.7662240199220272,1,1,0,1,9.29910047235461,0,8.349206432512698,0,0,20.738489028893635
1,6.640330331113176,1,1,0,2,13.069165564107921,1,2.2153300553581303,1,1,100.0
2,2.3756001456776987,0,1,1,2,9.421349554902815,1,8.616295737811097,0,0,0.0
0,4.8927926105160315,1,0,0,0,2.8695140826842946,1,5.919201403772696,0,1,66.04424909807695
1,2.8608992203126062,2,1,0,0,10.15605769597027,2,7.255001353845254,1,0,100.0
2,7.227686760107956,0,1,1,1,18.135788077720502,0,0.7985402266344521,1,1,100.0
0,9.453070402516367,1,0,0,1,3.1888282324042483,1,7.661876834534036,0,1,51.31541411173414
0,9.170767794698133,0,0,1,0,13.795092819554979,1,3.1078690457365843,0,0,78.47059628453331
2,5.834262151440911,0,1,0,2,11.877185299310531,2,8.05232276849842,1,1,100.0
1,4.626103032569784,0,0,0,1,14.971714534236053,2,5.091525383027069,0,1,72.90239617826258
1,8.183005094393819,0,1,1,0,3.012005468551855,0,2.7461433481563313,0,1,66.64717772209747
0,6.833263626277299,1,0,1,0,18.83210673811989,0,9.52759697021654,0,0,58.06340502668844
1,1.8356411421693286,2,1,1,0,12.419328555343172,1,7.650623977114992,0,0,13.221802848021621
1,8.209192136130003,2,1,0,2,16.941422753822735,1,9.856860738736469,0,1,35.26991758774528
1,4.288843893947102,1,1,1,0,4.932135273604712,1,3.644698984122038,0,0,1.2041875239322115
0,1.8898565997117511,2,0,0,0,14.788257787959232,1,6.492196335416387,1,0,64.18812968922876
2,2.8179735039649243,0,0,1,2,15.62061408667838,1,6.115886778637267,0,1,78.18952126803299
1,2.6752703024834235,0,1,0,0,7.9487054477415136,2,6.87556741068803,1,0,96.09780694317479
0,5.192069746034601,0,1,1,0,7.679069057668442,0,0.38316566041330824,0,1,100.0
0,2.3437009067787553,1,1,0,1,13.155925300514985,2,2.917193238773741,1,1,66.87558605122699
2,1.2356648740157616,0,1,1,0,1.8681536352043193,0,9.093375737908072,0,1,28.60442267857348
1,1.2369085061376073,0,0,0,2,14.71248300435018,0,4.2382005487222685,1,1,56.709380253925076
1,5.832761971390966,1,0,0,1,0.8577351967882185,0,9.606436790815472,1,0,58.78936424440784
2,7.347592888493786,0,1,0,0,3.8118060224165196,2,2.135031726449758,0,1,68.58013092526154
2,3.215330088383408,0,0,0,2,13.282875144827344,1,9.974239734810894,1,0,60.39859737047739
0,0.3465070981401708,2,0,1,0,1.9664733418392766,0,6.975809089595323,1,0,39.83598501439036
0,1.2722488693701073,1,0,0,1,19.4368418295358,0,7.763934240664878,0,0,62.00010741751839
2,9.146945603370572,0,1,1,2,17.367924189238014,2,3.968611722025358,0,1,89.39050107841432
1,4.93543659589453,0,1,0,1,12.52604664813473,2,9.070081212606208,1,1,75.94525818031167
0,4.535728096151748,0,0,1,2,16.381149113386996,1,5.45462900958622,0,1,73.17909113047946
0,0.38049178310090914,0,0,0,2,17.75160097179136,1,6.809383802246351,1,1,42.05347378574528
1,7.286370223168991,2,1,0,0,5.189512991436369,0,0.94808271336286,0,1,100.0
0,5.280680809320789,2,1,1,2,16.98823175898639,2,6.316807008928934,1,1,77.57602501049698
1,2.020809360865208,2,1,1,2,3.895875672752036,1,8.790789882621565,1,1,91.97768230667411
1,1.100737601810572,2,0,0,0,8.266845282976307,1,1.7828322821598808,1,0,60.485755485431035
1,3.833878636319985,1,0,1,2,11.165192624971986,1,7.377259346348461,1,0,28.344259308747525
2,8.371619641950257,0,0,1,2,14.277819261480648,2,0.2540075899465455,0,1,100.0
2,8.652945592010244,2,1,1,2,0.6028263544505608,2,9.26203016562519,1,1,100.0
2,6.028463803956364,0,1,0,2,5.81018825556378,2,9.829171160311862,0,0,44.94925346112176
1,7.2753642723014265,1,1,1,0,12.170381964207806,2,3.5418006679809446,0,1,88.54683644158207
1,1.1515578740287036,0,1,0,0,7.147373582982375,2,1.0707384971533485,1,0,96.31977227732315
2,5.881260654678549,0,1,1,1,15.500501112589868,0,6.58576368163145,1,0,50.80904652074041
0,6.669657034871817,2,0,1,2,13.033043223014324,0,0.29834514147479063,1,1,100.0
1,2.0071284291379223,2,0,0,0,4.6880290744747155,2,4.824862812971867,1,1,80.68811324630917
0,8.80154732910259,1,0,1,2,2.9185795918466617,0,2.717791751378865,0,0,70.48832477918789
0,1.9499673752101976,0,1,1,0,12.580939871741009,2,4.733390539528769,1,0,37.09887787680608
1,3.134773598464504,2,0,1,1,9.009346554095155,0,0.1827551473835698,1,1,100.0
1,6.205568470234586,2,1,1,2,3.379140822026372,0,0.5161218307070647,0,0,83.26691038325384
0,6.383500651307308,2,0,1,1,6.527484106367547,1,0.15975828843382334,0,1,100.0
0,6.9938474098736725,1,0,1,1,6.060934966371732,2,6.19131870047114,1,1,60.54821218820986
2,1.1201171306820568,0,1,1,1,2.162639446787502,0,5.600929176752086,1,1,59.04275511918739
2,8.494644299285554,2,0,0,0,10.93818038530456,0,2.3315799853660444,1,1,100.0
1,5.328471322832598,0,0,0,2,15.272972678251083,1,6.466431289040213,1,0,66.30761977327161
2,4.713217941050684,1,0,0,0,11.509337777059741,0,8.84207256894975,1,1,63.86624811676917
2,9.810976245135096,0,0,0,0,16.525827298747046,1,2.7732210102611363,1,1,100.0
2,7.403782969410198,2,0,0,2,2.5513709443086263,0,8.319938078789875,1,0,72.22502775916718
2,1.1800602661937487,0,0,1,2,8.712237156444477,1,6.625091360021815,1,0,27.641542504125322
0,7.5653916722624075,0,0,0,2,12.188302073161983,1,0.3382044317298316,1,0,100.0
1,0.9524893397286949,1,1,0,2,13.520031218838147,2,3.751498958294345,1,1,83.51077080671922
2,0.27470562512984853,1,0,1,0,13.91572612846854,2,5.077572158590171,0,0,47.13931953128373
0,4.036258952698971,0,1,0,2,14.579308541957621,0,7.316991899547213,0,0,54.7193172132344
0,9.935781728192186,0,0,1,2,13.028596243920333,2,2.8713055825341693,1,1,91.45067365855677
0,1.7488393619486264,0,1,1,2,1.884561778817353,2,9.827301048579324,1,0,16.656054956720165
2,6.726443435267901,1,1,0,1,13.906113552045928,2,6.845397405050858,1,0,100.0
2,1.7339606620611936,1,0,0,2,14.495653135487752,0,3.728136771643605,1,0,54.91324315062276
1,7.24786974958386,0,1,1,2,19.869598686672543,0,0.9702503907711202,1,0,100.0
2,5.053536682378262,1,1,1,0,13.86724873402252,2,1.8136776027080992,0,1,100.0
